transmissibility,susceptibility_scale,relative_susceptibility,minimum_transmissibility_scale,transmissibility_scale,transmissibility_midpoint,cluster,"[0,10)","[10,20)","[20,30)","[30,40)","[40,50)","[50,60)","[60,70)","[70,80)",80+,overall_ar
0.068,1,0,1e-5,0.2,70,8,1.1434514564561839e-7,1.2002530695109803e-7,1.6062188268582473e-7,1.6960568887976976e-7,2.953801009185244e-7,3.798259887543432e-7,3.9748650043940533e-7,5.642274462738778e-7,5.431772097870687e-6,3.484241230027459e-7
0.069,1,0,1e-5,0.2,70,8,1.1681836551551567e-7,1.2264620850679774e-7,1.6400488654020095e-07,1.7339248486066923e-7,3.015340788038375e-7,3.8731581157045017e-7,4.060059406192111e-7,5.767668378948199e-7,5.442769670938503e-6,3.5386212558353873e-7
0.07,1,0,1e-5,0.2,70,8,1.193251943773153e-7,1.2530346242729377e-7,1.6743098513734108e-7,1.7723414055304045e-7,3.077646991653e-7,3.948856309196582e-7,4.146390581889062e-7,5.894878514471705e-7,5.453889330792865e-6,3.5936970098705146e-7
0.07100000000000001,1,0,1e-5,0.2,70,8,1.218663087697653e-7,1.2799780144704549e-7,1.70901034672186e-7,1.8113175938996228e-7,3.140734956992479e-7,4.025370190301403e-7,4.233881486599703e-7,6.023942143373524e-7,5.465133513974818e-6,3.649482448899343e-7
0.07200000000000001,1,0,1e-5,0.2,70,8,1.2444240368775465e-7,1.3072997829615502e-7,1.7441591465994412e-7,1.8508647489236387e-7,3.204620439270364e-7,4.102715909213199e-7,4.3225557019453886e-7,6.154897559422424e-7,5.476504723483418e-6,3.7059919103644087e-7
0.07300000000000001,1,0,1e-5,0.2,70,8,1.2705419321702337e-7,1.3350076638805583e-7,1.7797652873793057e-7,1.8909945170367568e-7,3.2693196263336354e-7,4.180910058750513e-7,4.412437457600631e-7,6.287784111171625e-7,5.488005531061378e-6,3.763240125475537e-7
0.074,1,0,1e-5,0.2,70,8,1.2970241119531528e-7,1.3631096053584953e-7,1.8158380550082607e-7,1.9317188666757752e-7,3.334849153646175e-7,4.2599696896839e-7,4.5035516537386584e-7,6.422642238502335e-7,5.499638579576149e-6,3.8212422328473987e-7
0.075,1,0,1e-5,0.2,70,8,1.323878119010789e-7,1.391613776985004e-7,1.852386993707115e-7,1.9730500995066217e-7,3.4012261198945534e-7,4.339912326696519e-7,4.5959238844095607e-7,6.55951351068573e-7,5.511406585499268e-6,3.880013792703426e-7
0.076,1,0,1e-5,0.2,70,8,1.351111707713193e-7,1.4205285775860019e-7,1.8894219150394818e-7,2.0150008621260884e-7,3.4684681032562666e-7,4.420755985025985e-7,4.6895804619104774e-7,6.698440666060352e-7,5.523312341491822e-6,3.9395708016828163e-7
0.077,1,0,1e-5,0.2,70,8,1.3787328514985859e-7,1.4498626433309126e-7,1.9269529073647001e-7,2.057584158259328e-7,3.5365931783563185e-7,4.502519187808218e-7,4.784548442187058e-7,6.8394676533882e-7,5.535358719098761e-6,3.999929708273858e-7
0.078,1,0,1e-5,0.2,70,8,1.4067497506759365e-7,1.479624856186529e-7,1.964990345694958e-7,2.1008133614789004e-7,3.6056199339488726e-7,4.58522098416381e-7,4.88085565132137e-7,6.982639674979767e-7,5.547548671558521e-6,4.061107428907405e-7
0.079,1,0,1e-5,0.2,70,8,1.4351708405635264e-7,1.5098243527349125e-7,2.0035449019768576e-7,2.1447022284714867e-7,3.675567491360461e-7,4.668880968062727e-7,4.978530713160124e-7,7.128003231676134e-7,5.5598852367338195e-6,4.123121364743295e-7
0.08,1,0,1e-5,0.2,70,8,1.4640047999804109e-7,1.5404705333736722e-7,2.042627555818761e-7,2.1892649128799162e-7,3.746455523732796e-7,4.753519298007432e-7,5.077603078141273e-7,7.275606169781711e-7,5.572371540169289e-6,4.1859894191847216e-7
0.081,1,0,1e-5,0.2,70,8,1.4932605601088253e-7,1.571573071918149e-7,2.0822496056868658e-7,2.2345159797498395e-7,3.818304276106338e-7,4.839156717575614e-7,5.178103053379718e-7,7.425497730047147e-7,5.585010798282923e-6,4.249730016157707e-7
0.082,1,0,1e-5,0.2,70,8,1.5229473137465917e-7,1.6031419256260905e-7,2.1224226805938018e-7,2.2804704206121163e-7,3.891134586387411e-7,4.925814576866814e-7,5.280061834076776e-7,7.577728598807786e-7,5.5978063216976625e-6,4.314362119194837e-7
0.08299999999999999,1,0,1e-5,0.2,70,8,1.5530745249695984e-7,1.6351873456667707e-7,2.1631587523054356e-7,2.3271436692337135e-7,3.9649679072449215e-7,5.013514854899896e-7,5.383511536322312e-7,7.732350961389066e-7,5.610761518721039e-6,4.37990525136509e-7
0.08399999999999999,1,0,1e-5,0.2,70,8,1.5836519392258653e-7,1.667719888057578e-7,2.204470148092736e-7,2.3745516180720578e-7,4.0398263289848137e-7,5.102280183010492e-7,5.488485231361259e-7,7.889418557896851e-7,5.623879898979836e-6,4.4463795160935124e-7
0.08499999999999999,1,0,1e-5,0.2,70,8,1.614689593883703e-7,1.7007504250926854e-7,2.2463695640574345e-7,2.4227106354696867e-7,4.1157326034537566e-07,5.192133869301361e-7,5.595016981402344e-7,8.048986741518083e-7,5.6371650772186e-6,4.5138056189177797e-7
0.086,1,0,1e-5,0.2,70,8,1.6461978292580876e-7,1.734290157289859e-7,2.2888700790617231e-7,2.471637583628379e-7,4.19271016902651e-7,5.283099924200973e-7,5.703141877049868e-7,8.211112539464428e-7,5.650620777270091e-6,4.5822048902309585e-7
0.087,1,0,1e-5,0.2,70,8,1.6781873001406856e-7,1.7683506258829135e-7,2.3319851692942423e-7,2.5213498374042897e-7,4.270783176734504e-7,5.375203087189612e-7,5.812896076445334e-7,8.375854716699828e-7,5.664250836207211e-6,4.6515993090631104e-7
0.088,1,0,1e-5,0.2,70,8,1.7106689878605945e-7,1.8029437258892264e-7,2.3757287235065064e-7,2.5718653039682424e-7,4.34997651759731e-7,5.468468854755667e-7,5.924316846210841e-7,8.543273842601209e-7,5.678059208686219e-6,4.72201152795763e-7
0.089,1,0,1e-5,0.2,70,8,1.7436542129045062e-7,1.8380817197833503e-7,2.420115058956053e-7,2.623202443377839e-7,4.4303158512215655e-7,5.56292350964848e-7,6.037442604291482e-7,8.713432360711504e-7,5.692049971491002e-6,4.793464899001277e-7
0.09,1,0,1e-5,0.2,70,8,1.7771546481268112e-7,1.8737772518098432e-7,2.465158938094856e-7,2.675380290111359e-7,4.5118276357370866e-7,5.658594151498826e-7,6.152312964800462e-7,8.886394661753371e-7,5.706227328290106e-6,4.865983501071172e-7
0.091,1,0,1e-5,0.2,70,8,1.8111823325820578e-7,1.9100433629703818e-7,2.510875586043966e-7,2.7284184756160627e-7,4.594539159143137e-7,5.755508728881812e-7,6.268968784977025e-7,9.062227160082664e-7,5.720595614617759e-6,4.93959216836536e-7
0.092,1,0,1e-5,0.2,70,8,1.8457496860142954e-7,1.9468935067225792e-7,2.557280708897953e-7,2.7823372519272655e-7,4.678478572143236e-7,5.853696072902411e-7,6.387452214374253e-7,9.24099837377267e-7,5.735159303091458e-6,5.014316520288234e-7
0.093,1,0,1e-5,0.2,70,8,1.8808695240398704e-7,1.984341565430204e-7,2.604390512905464e-7,2.8371575164179114e-7,4.7636749225517067e-7,5.953185932388379e-7,6.5078067464012e-7,9.422779008531443e-7,5.749923008879244e-6,5.090182992766363e-7
0.094,1,0,1e-5,0.2,70,8,1.916555074062856e-7,2.0224018676071524e-7,2.6522217245751996e-7,2.892900837742305e-7,4.850158191360131e-7,6.054009010781451e-7,6.630077272351803e-7,9.607642045668424e-7,5.764891495430764e-6,5.16721887107533e-7
0.095,1,0,1e-5,0.2,70,8,1.952819991964578e-7,2.0610892060001012e-7,2.700791611759876e-7,2.9495894830417185e-7,4.937959330558266e-7,6.156197004822643e-7,6.754310138062012e-7,9.795662834339389e-7,5.780069680487242e-6,5.245452324263254e-7
0.096,1,0,1e-5,0.2,70,8,1.9896783796116066e-7,2.1004188565579866e-7,2.750118005774108e-7,3.007246446484157e-7,5.027110302809553e-7,6.259782645134738e-7,6.880553203345135e-7,9.986919188315805e-7,5.795462642385984e-6,5.324912441262428e-7
0.097,1,0,1e-5,0.2,70,8,2.0271448032292985e-7,2.140406598339373e-7,2.800219324605824e-7,3.0658954792151895e-7,5.117644123088256e-7,6.364799738811246e-7,7.008855904365776e-7,1.0181491487537924e-6,5.811075626676594e-6,5.405629268786318e-7
0.098,1,0,1e-5,0.2,70,8,2.0652343126914194e-7,2.1810687344121983e-7,2.851114597284829e-7,3.1255611208018386e-7,5.209594902392385e-7,6.471283214128521e-7,7.139269319123527e-7,1.0379462784731213e-6,5.82691405306728e-6,5.487633851115945e-7
0.099,1,0,1e-5,0.2,70,8,2.1039624617794176e-7,2.2224221138042906e-7,2.902823489476391e-7,3.1862687322573087e-7,5.302997893654165e-7,6.579269167505517e-7,7.271846236228356e-7,1.0580918917382536e-6,5.842983522720071e-6,5.570958271886316e-7
0.1,1,0,1e-5,0.2,70,8,2.1433453294685884e-7,2.2644841545663127e-7,2.9553663303720934e-7,3.248044530739465e-7,5.397889539977267e-7,6.688794912843685e-7,7.406641227161887e-7,1.0785948625391163e-6,5.859289825915836e-6,5.655635697990715e-7
0.101,1,0,1e-5,0.2,70,8,2.183399542303426e-7,2.3072728680150374e-7,3.008764140956667e-7,3.3109156260250437e-7,5.494307525343009e-7,6.799899033392316e-7,7.543710722237542e-7,1.0994643674743895e-6,5.875838950111912e-6,5.741700425732234e-7
0.10200000000000001,1,0,1e-5,0.2,70,8,2.2241422979250743e-7,2.3508068842247528e-7,3.063038663730158e-7,3.374910058861511e-7,5.592290827926265e-7,6.912621436282681e-7,7.683113090469057e-7,1.1207098987550702e-6,5.892637088413839e-6,5.829187929350306e-7
0.103,1,0,1e-5,0.2,70,8,2.2655913898242638e-7,2.395105478846411e-7,3.118212393978392e-7,3.4400568413169306e-7,5.691879776189421e-7,7.027003409904423e-7,7.824908723601943e-7,1.1423412778861013e-6,5.909690648489275e-6,5.918134912076153e-7
0.104,1,0,1e-5,0.2,70,8,2.3077652333921432e-7,2.4401886013332127e-7,3.1743086126829547e-7,3.506385999245414e-7,5.793116107917327e-7,7.143087684289533e-7,7.969160124549748e-7,1.1643686700650414e-6,5.927006261948477e-6,6.008579359864641e-7
0.105,1,0,1e-5,0.2,70,8,2.3506828933502285e-7,2.486076904660239e-7,3.231351421173385e-7,3.573928617000518e-7,5.89604303237717e-7,7.260918494693087e-7,8.115932000512194e-7,1.186802599343071e-6,5.944590794222058e-6,6.100560597970751e-7
0.106,1,0,1e-5,0.2,70,8,2.394364112645181e-7,2.5327917766312916e-7,3.2893657776299955e-7,3.642716884536644e-7,6.000705295798335e-7,7.380541648569514e-7,8.265291361066212e-7,1.2096539645956259e-6,5.962451354965778e-6,6.194119350547458e-7
0.107,1,0,1e-5,0.2,70,8,2.4388293429004937e-7,2.580355372872617e-7,3.348377535553409e-7,3.7127841470482394e-7,6.107149250380046e-7,7.502004596157562e-7,8.417307621542349e-7,1.2329340563535788e-6,5.980595309026139e-6,6.289297803454794e-7
0.108,1,0,1e-5,0.2,70,8,2.4840997765239145e-7,2.628790651620542e-7,3.4084134843257834e-7,3.7841649573080506e-7,6.215422927051478e-7,7.625356504902927e-7,8.572052712021838e-7,1.2566545745496023e-6,5.999030288002301e-6,6.386139670484033e-7
0.109,1,0,1e-5,0.2,70,8,2.5301973805764845e-7,2.678121410417785e-7,3.4695013919975593e-7,3.856895130876959e-7,6.32557611222359e-7,7.750648337964526e-7,8.729601192314124e-7,1.2808276472381949e-6,6.017764202442171e-6,6.484690263215341e-7
0.11,1,0,1e-5,0.2,70,8,2.5771449325171436e-7,2.728372324841963e-7,3.531670050443452e-7,3.931011804371072e-7,6.437660428791469e-7,7.877932937067959e-7,8.89003037330148e-7,1.3054658503523696e-6,6.036805254713995e-6,6.584996564743913e-7
0.111,1,0,1e-5,0.2,70,8,2.624966057945019e-7,2.7795689893984595e-7,3.594949323042295e-7,4.006553496985468e-7,6.551729421663818e-7,8.007265109989398e-7,9.053420445065139e-7,1.3305822285645457e-6,6.056161952597228e-6,6.687107307526557e-7
0.112,1,0,1e-5,0.2,70,8,2.6736852704710816e-7,2.831737960720511e-7,3.6593701950466757e-7,4.0835601754886903e-7,6.667838648117486e-7,8.138701722975262e-7,9.219854612240333e-7,1.3561903173243418e-6,6.075843123640337e-6,6.791073055620162e-7
0.113,1,0,1e-5,0.2,70,8,2.7233280138617037e-7,2.8849068032307355e-7,3.724964826823011e-7,4.162073322920983e-7,6.786045773301989e-7,8.272301798430559e-7,9.389419237085618e-7,1.3823041661524657e-6,6.095857930337085e-6,6.896946291607316e-7
0.114,1,0,1e-5,0.2,70,8,2.7739207065991973e-7,2.93910413742157e-7,3.791766610143921e-7,4.242136011232011e-7,6.906410671215436e-7,8.408126618196757e-7,9.562203990748341e-7,1.408938363268901e-6,6.116215886170551e-6,7.004781508501854e-7
0.115,1,0,1e-5,0.2,70,8,2.8254907890417224e-7,2.994359690951897e-7,3.8598102277663405e-7,4.32379297815636e-7,7.028995531582124e-7,8.546239832880136e-7,9.738302013372187e-7,1.4361080616610125e-6,6.136926872598559e-6,7.114635307026186e-7
0.116,1,0,1e-5,0.2,70,8,2.878066773335193e-7,3.0507043527254795e-7,3.9291317164842157e-7,4.4070907085745124e-7,7.153864972955528e-7,8.68670757753396e-7,9.917810083529333e-7,1.46382900666958e-6,6.158001157024692e-6,7.226566498554545e-7
0.117,1,0,1e-5,0.2,70,8,2.9316782962862384e-7,3.108170230177695e-7,3.9997685339229503e-7,4.4920775207009556e-7,7.281086162536937e-7,8.829598594216421e-7,1.0100828797713865e-6,1.4921175652130395e-6,6.179449411838311e-6,7.340636214168807e-7
0.118,1,0,1e-5,0.2,70,8,2.986356175395099e-7,3.1667907099859156e-7,4.071759629325467e-7,4.578803657423085e-7,7.410728943153898e-7,8.974984361870794e-7,1.0287462760559888e-6,1.5209907567580007e-6,6.2012827345918385e-6,7.456908020230821e-7
0.119,1,0,1e-5,0.2,70,8,3.042132468272458e-7,3.226600522446272e-7,4.145145518613204e-7,4.667321383156395e-7,7.542865967907036e-7,9.122939234049084e-7,1.0477820786548362e-6,1.5504662861601304e-6,6.223512669396758e-6,7.575448040934509e-7
0.12,1,0,1e-5,0.2,70,8,3.0990405356809645e-7,3.287635809777846e-7,4.2199683640261345e-7,4.757685086608085e-7,7.677572843030929e-7,9.273540585037557e-7,1.06720161140178e-6,1.580562578508454e-6,6.2461512296246246e-6,7.69632508833399e-7
0.121,1,0,1e-5,0.2,70,8,3.157115108462024e-7,3.349934198636306e-7,4.2962720586711355e-7,4.849951389874178e-7,7.814928279559747e-7,9.426868964987896e-7,1.087016663236573e-6,1.6112988161172222e-6,6.2692109220073206e-6,7.819610800385645e-7
0.122,1,0,1e-5,0.2,70,8,3.2163923586303344e-7,3.4135348771433197e-7,4.3741023163352547e-7,4.944179264330388e-7,7.955014254437153e-7,9.583008264708762e-7,1.107239512339774e-6,1.6426949778212624e-6,6.2927047722380364e-6,7.945379787586204e-7
0.123,1,0,1e-5,0.2,70,8,3.276909974941922e-7,3.478478676762819e-7,4.453506766950397e-7,5.040430153815131e-7,8.097916181764374e-7,9.742045890826816e-7,1.1278829517863241e-6,1.6747718807440468e-6,6.316646352183285e-6,8.073709788838013e-7
0.124,1,0,1e-5,0.2,70,8,3.338707243267625e-7,3.5448081593839585e-7,4.534535058128705e-7,5.138768105645981e-7,8.243723094937494e-7,9.904072952086068e-7,1.1489603168305113e-6,1.7075512247217613e-6,6.3410498088251e-6,8.204681837225788e-7
0.125,1,0,1e-5,0.2,70,8,3.401825132132429e-7,3.6125677100010935e-7,4.617238963223915e-7,5.239259910056844e-7,8.392527840491587e-7,1.0069184457621424e-6,1.170485513944529e-6,1.7410556395827039e-6,6.365929895063628e-6,8.338380436448357e-7
0.126,1,0,1e-5,0.2,70,8,3.466306383812039e-7,3.6818036354149524e-7,4.701672496413087e-7,5.341975248694064e-7,8.544427284538464e-7,1.0237479528113336e-6,1.1924730517436983e-6,1.7753087354982798e-6,6.391302002520916e-6,8.474893748712781e-7
0.127,1,0,1e-5,0.2,70,8,3.532195611412808e-7,3.7525642694166187e-7,4.787892035337091e-7,5.446986852865857e-7,8.699522532763137e-7,1.0409061620811383e-6,1.2149380739427963e-6,1.8103351566411172e-6,6.417182196499082e-6,8.614313794969423e-7
0.128,1,0,1e-5,0.2,70,8,3.599539402398152e-7,3.824900084956144e-7,4.875956451884843e-7,5.554370672300072e-7,8.857919165029186e-7,1.0584038769500254e-6,1.2378963945008653e-6,1.8461606384063083e-6,6.443587253260062e-6,8.756736668443497e-7
0.129,1,0,1e-5,0.2,70,8,3.6683864290670125e-7,3.8988638138435905e-7,4.965927251760073e-7,5.664206055234593e-7,9.019727485738399e-7,1.0762523840580068e-6,1.2613645351260903e-6,1.882812068475224e-6,6.470534699808632e-6,8.90226276250583e-7
0.13,1,0,1e-5,0.2,70,8,3.738787566534577e-7,3.9745105745785707e-7,5.057868723525562e-7,5.776575940737001e-7,9.185062791191519e-7,1.0944634806536252e-6,1.2853597653274994e-6,1.920317552025969e-6,6.498042856377124e-6,9.050997014017577e-7
0.131,1,0,1e-5,0.2,70,8,3.81079601881694e-7,4.05189800896035e-7,5.151848097885079e-7,5.891567064234477e-7,9.354045655313788e-7,1.1130495038193486e-6,1.3099001452177537e-6,1.9587064814230825e-6,6.526130881828159e-6,9.203049163389922e-7
0.132,1,0,1e-5,0.2,70,8,3.8844674536763576e-7,4.131086428189583e-7,5.247935718032422e-7,6.009270177324095e-7,9.526802235232718e-7,1.1320233617276198e-6,1.3350045712899776e-6,1.9980096107493786e-6,6.554818822212259e-6,9.358534032713168e-7
0.133,1,0,1e-5,0.2,70,8,3.9598601469456933e-7,4.212138969240912e-7,5.346205221975496e-7,6.129780283035445e-7,9.703464598337893e-7,1.1513985670940883e-6,1.360692825412515e-6,2.038259135577184e-6,6.584127662738702e-6,9.517571823437541e-7
0.134,1,0,1e-5,0.2,70,8,4.0370351371174313e-7,4.295121762356825e-7,5.446733737827573e-7,6.253196887825049e-7,9.884171072600457e-7,1.171189273010046e-6,1.3869856273082138e-6,2.0794887784127705e-6,6.614079383442598e-6,9.68028843522499e-7
0.135,1,0,1e-5,0.2,70,8,4.11605639106603e-7,4.3801041106041986e-7,5.549602093163138e-7,6.37962427171959e-7,1.006906662212463e-6,1.191410311355691e-6,1.4139046908136914e-6,2.1217338802957242e-6,6.644697018861905e-6,9.846815807766398e-7
0.136,1,0,1e-5,0.2,70,8,4.196990981833482e-7,4.467158682501152e-7,5.654895039612982e-7,6.509171778122636e-7,1.025830325003228e-6,1.212077234009088e-6,1.4414727842327393e-6,2.1650314990632594e-6,6.676004722056556e-6,1.0017292287475993e-6
0.137,1,0,1e-5,0.2,70,8,4.279909279538026e-7,4.556361718862599e-7,5.762701494037933e-7,6.641954125014026e-7,1.045204043109005e-6,1.2332063570974168e-6,1.4697137951458208e-6,2.209420514870656e-6,6.708027833355007e-6,1.0191863021257505e-6
0.138,1,0,1e-5,0.2,70,8,4.364885156532207e-7,4.6477932550846133e-7,5.87311479770339e-7,6.778091739376642e-7,1.065044557662574e-6,1.2548148085508753e-6,1.4986528000562786e-6,2.2549417435862985e-6,6.74079295423107e-6,1.0370680379658568e-6
0.139,1,0,1e-5,0.2,70,8,4.45199620807507e-7,4.7415373602379765e-7,5.98623299505288e-7,6.917711116912593e-7,1.085369453460208e-6,1.2769205792526754e-6,1.5283161393034189e-6,2.3016380587619933e-6,6.774328026767527e-6,1.0553904412024714e-6
0.14,1,0,1e-5,0.2,70,8,4.5413239899021097e-7,4.837682394470183e-7,6.102159133828389e-7,7.060945209304539e-7,1.1061972127983185e-6,1.299542578105768e-6,1.5587314977118986e-6,2.349554522942992e-6,6.808662419204592e-6,1.074170333650623e-6
0.14100000000000001,1,0,1e-5,0.2,70,8,4.632954274222743e-7,4.936321286373234e-7,6.221001588469933e-7,7.207933841515432e-7,1.1275472734860354e-6,1.322700691370922e-6,1.5899279914969106e-6,2.398738529163339e-6,6.843827018123945e-6,1.0934254068073298e-6
0.14200000000000002,1,0,1e-5,0.2,70,8,4.7269773258354257e-7,5.037551832148526e-7,6.34287440892978e-7,7.358824161881924e-7,1.1494400914167284e-6,1.3464158466679543e-6,1.621936261998766e-6,2.449239953560703e-6,6.879854327877447e-6,1.1131742788025473e-6
0.14300000000000002,1,0,1e-5,0.2,70,8,4.823488200226515e-7,5.141477018590503e-7,6.467897697258177e-7,7.513771128043135e-7,1.1718972081213178e-6,1.3707100820724796e-6,1.6547885768804334e-6,2.5011113201420123e-6,6.916778577931618e-6,1.1334365558843909e-6
0.14400000000000002,1,0,1e-5,0.2,70,8,4.922587065727e-7,5.248205372136756e-7,6.596198014581589e-7,7.672938032086457e-7,1.1949413237734811e-6,1.3956066207891856e-6,1.6885189394922231e-6,2.5544079788464985e-6,6.954635838875861e-6,1.1542328988665448e-6
0.14500000000000002,1,0,1e-5,0.2,70,8,5.024379552018595e-7,5.357851336466816e-7,6.727908821367628e-7,7.83649706864456e-7,1.2185963761659224e-6,1.421129951932585e-6,1.7231632071813552e-6,2.609188298172447e-6,6.993464147918492e-6,1.1755850950103677e-6
0.14600000000000002,1,0,1e-5,0.2,70,8,5.12897712754123e-7,5.470535681415297e-7,6.863170954200908e-7,8.004629950104926e-7,1.2428876262361585e-6,1.4473059180069308e-6,1.7587592194130044e-6,2.6655138737785677e-6,7.033303644790582e-6,1.1975161358682024e-6
0.14700000000000002,1,0,1e-5,0.2,70,8,5.236497508633287e-7,5.586385946266485e-7,7.002133142646546e-7,8.177528573546424e-7,1.267841750783339e-6,1.47416180974143e-6,1.7953469366636598e-6,2.723449754624491e-6,7.074196719076299e-6,1.2200503016717456e-6
0.14800000000000002,1,0,1e-5,0.2,70,8,5.347065103571578e-7,5.705536920862292e-7,7.144952570202313e-7,8.355395744565652e-7,1.29348694309383e-6,1.5017264690149488e-6,1.832968591162306e-6,2.7830646884012724e-6,7.116188170110671e-6,1.2432132529188006e-6
0.14900000000000002,1,0,1e-5,0.2,70,8,5.460811495015128e-7,5.828131168319988e-7,7.291795483765928e-7,8.538445963705181e-7,1.3198530222696357e-6,1.5300304006824247e-6,1.8716688506686756e-6,2.84443138818839e-6,7.159325380706736e-6,1.2670321298811117e-6
0.15,1,0,1e-5,0.2,70,8,5.577875964812798e-7,5.954319593649757e-7,7.442837856620177e-7,8.726906281938625e-7,1.3469715521570623e-6,1.5591058942207538e-6,1.9114949966330257e-6,2.9076268225260837e-6,7.203658506137256e-6,1.2915356608500384e-6
0.151,1,0,1e-5,0.2,70,8,5.698406065543488e-7,6.084262063006788e-7,7.598266110454991e-7,8.92101723233425e-7,1.3748759708655887e-6,1.5889871562070195e-6,1.952497118220557e-6,2.9727325313179223e-6,7.249240679945279e-6,1.316754280021234e-6
0.152,1,0,1e-5,0.2,70,8,5.822558243750449e-7,6.218128078952109e-7,7.758277902694067e-7,9.121033845984495e-7,1.4036017320013463e-6,1.6197104547787989e-6,1.9947283238846222e-6,3.0398349703055257e-6,7.296128238369134e-6,1.3427202560415648e-6
0.153,1,0,1e-5,0.2,70,8,5.950498520387643e-7,6.356097517701939e-7,7.923082986097149e-7,9.327226761196661e-7,1.4331864588656112e-6,1.6513142773558572e-6,2.038244972362226e-6,3.1090258871657828e-6,7.3443809653696645e-6,1.3694678323565155e-6
0.154,1,0,1e-5,0.2,70,8,6.082403234704235e-7,6.498361435110682e-7,8.092904148503156e-7,9.5398834360936e-7,1.4636701130293173e-6,1.683839503066196e-6,2.0831069252051027e-6,3.1804027326714856e-6,7.394062360501197e-6,1.3970333806421764e-6
0.155,1,0,1e-5,0.2,70,8,6.218459858590436e-7,6.645122948997476e-7,8.267978241586309e-7,9.759309476072633e-7,1.4950951788749505e-6,1.7173295915044074e-6,2.1293778232308034e-6,3.2540691107974454e-6,7.44523993215552e-6,1.425455568770409e-6
0.156,1,0,1e-5,0.2,70,8,6.358867889228152e-7,6.7965982063140575e-07,8.448557308534169e-7,9.985830088908748e-7,1.5275068658834507e-6,1.7518307896404415e-6,2.1771253895563147e-6,3.330135272107165e-6,7.497985519003119e-6,1.4547755449249844e-6
0.157,1,0,1e-5,0.2,70,8,6.503839829148016e-7,6.953017445015945e-7,8.634909822145494e-7,1.0219791682338062e-6,1.5609533307286354e-6,1.787392358988349e-6,2.226421762304125e-6,3.408718655450874e-6,7.552375642909209e-6,1.4850371397459717e-6
0.158,1,0,1e-5,0.2,70,8,6.653602263549023e-7,7.114626161315253e-7,8.827322045798833e-7,1.046156362018836e-6,1.5954859214124907e-6,1.8240668253196707e-6,2.277343860326483e-6,3.489944483422455e-6,7.6084918968738275e-6,1.5162870885352388e-6
0.159,1,0,1e-5,0.2,70,8,6.808397046650098e-7,7.281686395067544e-7,9.026099532160391e-7,1.0711540156241728e-6,1.6311594461087912e-6,1.8619102536494908e-6,2.3299737859434403e-6,3.573946418080508e-6,7.666421372233959e-6,1.5485752759506698e-6
0.16,1,0,1e-5,0.2,70,8,6.968482609939891e-7,7.454478147232776e-7,9.231568775884992e-7,1.0970142566802431e-6,1.6680324696303307e-6,1.9009825514774098e-6,2.384399269062376e-6,3.660867284045004e-6,7.726257129760774e-6,1.581955005842785e-6
0.161,1,0,1e-5,0.2,70,8,7.134135407273682e-7,7.6333009456069e-7,9.444079039194233e-7,1.1237821506337951e-6,1.7061676409076202e-6,1.9413478037483856e-6,2.4407141577537176e-6,3.7508598672318128e-6,7.788098720035109e-6,1.6164832993170802e-6
0.162,1,0,1e-5,0.2,70,8,7.305651513902488e-7,7.818475577336315e-7,9.664004371916683e-7,1.1515059614044286e-6,1.7456320553507957e-6,1.9830746434938703e-6,2.499018961082999e-6,3.844087798668782e-6,7.85205275925364e-6,1.6522212245461367e-6
0.163,1,0,1e-5,0.2,70,8,7.483348398462555e-7,8.010346008830474e-7,9.891745850026485e-7,1.1802374402351342e-6,1.7864976564065129e-6,2.0262366625634548e-6,2.5594214506586364e-6,3.940726533910161e-6,7.918233567317252e-6,1.6892342622559956e-6
0.164,1,0,1e-5,0.2,70,8,7.667566890901575e-7,8.209281517968562e-7,1.0127734061707792e-6,1.2100321464824513e-6,1.8288416815168723e-6,2.070912867773022e-6,2.622037328695542e-6,4.0409644407490055e-6,7.986763876475638e-6,1.727592711626041e-6
0.165,1,0,1e-5,0.2,70,8,7.858673371396673e-7,8.415679065745191e-7,1.0372431872595934e-6,1.2409498044301973e-6,1.872747158158037e-6,2.1171881882767703e-6,2.686990971099949e-6,4.145004009075884e-6,8.057775619550587e-6,1.7673721417700415e-6
0.166,1,0,1e-5,0.2,70,8,8.05706221005257e-7,8.62996593963208e-7,1.0626337507826964e-6,1.2730547009827293e-6,1.918303456709004e-6,2.1651540410678936e-6,2.7544162556879886e-6,4.253063199348625e-6,8.13141080846398e-6,1.808653894942511e-6
0.167,1,0,1e-5,0.2,70,8,8.263158491828467e-7,8.852602705977883e-7,1.0889987994413891e-6,1.3064161298530486e-6,1.965606907956971e-6,2.214908962592653e-6,2.8244574872323723e-6,4.365376948712877e-6,8.207822515475878e-6,1.8515256485755464e-6
0.168,1,0,1e-5,0.2,70,8,8.477421064556755e-7,9.084086512472023e-7,1.1163963011782444e-6,1.3411088884178517e-6,2.0147614938197756e-6,2.266559315254337e-6,2.8972704321907544e-6,4.482198855701838e-6,8.287175970766931e-6,1.8960820439558292e-6
0.169,1,0,1e-5,0.2,70,8,8.700345956834828e-7,9.324954791357697e-7,1.1448889209564028e-6,1.377213834865304e-6,2.0658796218864433e-6,2.3202200796504793e-6,2.9730234789970793e-6,4.6038030693713976e-6,8.369649793210422e-6,1.942425391190672e-6
